"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.350659739E2,2.054519951E-1,-3.601093292E0,5.137276649E-2
2.350709739E2,5.254691243E-1,-3.740099907E0,2.627110481E-2
2.350759739E2,8.514674902E-1,-3.918422699E0,-7.216882706E-2
2.350809739E2,1.034242034E0,-4.051210403E0,-2.665894032E-1
2.350859739E2,1.086874366E0,-4.112605572E0,-5.354826450E-1
2.350909739E2,1.105782151E0,-4.161827087E0,-7.766385078E-1
2.350959739E2,1.126130581E0,-4.244067192E0,-9.438107014E-1
2.351009739E2,1.030586243E0,-4.291955471E0,-1.082053185E0
2.351059739E2,8.329722285E-1,-4.331696510E0,-1.153700948E0
2.351109739E2,6.018875837E-1,-4.315992832E0,-1.162608624E0
2.351159739E2,3.785725832E-1,-4.304392815E0,-1.081643581E0
2.351209739E2,1.489223838E-1,-4.289266586E0,-1.007542133E0
2.351259739E2,-6.441801786E-3,-4.242387295E0,-9.214813709E-1
2.351309739E2,-1.913105994E-1,-4.170709610E0,-8.939969540E-1
2.351359739E2,-4.655005932E-1,-4.051489353E0,-8.498048782E-1
2.351409739E2,-7.379875779E-1,-3.869642735E0,-7.268145084E-1
2.351459739E2,-9.361569881E-1,-3.693782330E0,-5.853075981E-1
2.351509739E2,-1.055391431E0,-3.539033413E0,-6.143507957E-1
2.351559739E2,-1.116616249E0,-3.408406734E0,-7.566339970E-1
2.351609739E2,-1.163405895E0,-3.208258629E0,-9.979801178E-1
2.351659739E2,-1.189843655E0,-2.956843376E0,-1.294158816E0
2.351709739E2,-1.166981578E0,-2.677609444E0,-1.612181783E0
2.351759739E2,-1.047682643E0,-2.363564491E0,-1.858980775E0
2.351809739E2,-7.942138910E-1,-2.045417786E0,-2.080076694E0
2.351859739E2,-4.835277200E-1,-1.833285809E0,-2.241147041E0
2.351909739E2,-1.720802188E-1,-1.618121147E0,-2.341076374E0
2.351959739E2,1.487497091E-1,-1.372600555E0,-2.422213793E0
2.352009739E2,5.422216058E-1,-1.084881783E0,-2.412131548E0
2.352059739E2,9.745034575E-1,-8.317985535E-1,-2.317415714E0
2.352109739E2,1.380842447E0,-5.357513428E-1,-2.160074711E0
2.352159739E2,1.675663471E0,-1.667146683E-1,-1.969638824E0
2.352209739E2,1.793137074E0,1.673698425E-1,-1.695927262E0
2.352259739E2,1.824289203E0,5.106706619E-1,-1.222134352E0
2.352309739E2,1.573212385E0,9.661235809E-1,-6.544256210E-1
2.352359739E2,1.221984744E0,1.477284431E0,-6.131315231E-2
2.352409739E2,7.851654291E-1,1.982934952E0,5.258209705E-1
2.352459739E2,3.166988492E-1,2.510705948E0,1.001611471E0
2.352509739E2,-1.562324613E-1,3.042688370E0,1.397281885E0
2.352559739E2,-6.084708571E-1,3.512032509E0,1.724156857E0
2.352609739E2,-1.116894126E0,3.873130798E0,1.869793415E0
2.352659739E2,-1.538284779E0,4.221886635E0,1.868556976E0
2.352709739E2,-1.903918266E0,4.587659836E0,1.717875957E0
2.352759739E2,-2.148915052E0,4.930788040E0,1.583015680E0
2.352809739E2,-2.329163074E0,5.141056061E0,1.464254141E0
2.352859739E2,-2.241010904E0,5.207783699E0,1.328893423E0
2.352909739E2,-1.960043430E0,5.183542252E0,1.332714319E0
2.352959739E2,-1.662915707E0,5.056414604E0,1.401534081E0
2.353009739E2,-1.442158580E0,4.853136063E0,1.522941589E0
2.353059739E2,-1.185896516E0,4.597152710E0,1.651725054E0
2.353109739E2,-8.154416680E-1,4.328145981E0,1.749083042E0
2.353159739E2,-4.551108479E-1,4.104485512E0,1.735669613E0
2.353209739E2,-7.947862148E-2,3.858131409E0,1.522103786E0
2.353259739E2,3.093460500E-1,3.589812279E0,1.055881262E0
2.353309739E2,8.062198758E-1,3.428860664E0,3.274722099E-1
2.353359739E2,1.266394019E0,3.266122818E0,-5.262860060E-1
2.353409739E2,1.543776631E0,3.153269768E0,-1.464954734E0
2.353459739E2,1.876526594E0,3.179281235E0,-2.469122171E0
2.353509739E2,2.097407579E0,3.286684036E0,-3.436049223E0
2.353559739E2,2.119626045E0,3.371818542E0,-4.123569012E0
2.353609739E2,1.807633519E0,3.429101944E0,-4.503804207E0
2.353659739E2,9.365391731E-1,3.491681099E0,-4.381573677E0
2.353709739E2,-4.084201753E-1,3.652853012E0,-3.451596737E0
2.353759739E2,-1.926020503E0,3.793791771E0,-1.805075407E0
2.353809739E2,-3.485141277E0,3.722795486E0,2.575683594E-2
2.353859739E2,-4.783041954E0,3.389575958E0,1.737688303E0
2.353909739E2,-5.571949005E0,3.056471825E0,3.416165352E0
2.353959739E2,-5.764315128E0,2.702261925E0,4.951934814E0
2.354009739E2,-5.489552021E0,2.327648163E0,6.152571201E0
2.354059739E2,-4.692013741E0,1.895228386E0,6.840057850E0
2.354109739E2,-3.428785801E0,1.424274445E0,7.129090309E0
2.354159739E2,-1.935233474E0,9.286222458E-1,7.105957985E0
2.354209739E2,-4.809676707E-1,3.741998672E-1,6.479430199E0
2.354259739E2,7.492057085E-1,-2.296552658E-1,5.528916359E0
2.354309739E2,1.727311850E0,-7.063694000E-1,4.510864735E0
2.354359739E2,2.383219719E0,-1.016632080E0,3.547537804E0
2.354409739E2,2.615502357E0,-1.220176697E0,2.645895004E0
2.354459739E2,2.439063787E0,-1.403269768E0,1.776376247E0
2.354509739E2,2.035946369E0,-1.535229683E0,9.090843201E-1
2.354559739E2,1.503106356E0,-1.598240852E0,1.633269787E-1
2.354609739E2,9.338208437E-1,-1.604285717E0,-4.680402279E-1
2.354659739E2,3.615747690E-1,-1.642957211E0,-9.425917864E-1
2.354709739E2,-1.275008619E-1,-1.737827301E0,-1.239148498E0
2.354759739E2,-4.958865345E-1,-1.803222656E0,-1.391547441E0
2.354809739E2,-8.115940094E-1,-1.843071938E0,-1.536764503E0
2.354859739E2,-1.219083309E0,-1.968960762E0,-1.661752939E0
2.354909739E2,-1.585747242E0,-2.112709999E0,-1.750463009E0
2.354959739E2,-1.720916748E0,-2.228247643E0,-1.811709404E0
2.355009739E2,-1.650799274E0,-2.357904911E0,-1.850474834E0
2.355059739E2,-1.475650549E0,-2.515063286E0,-1.940762401E0
2.355109739E2,-1.294396281E0,-2.708758831E0,-2.079139709E0
2.355159739E2,-1.138473034E0,-2.897417068E0,-2.203517437E0
2.355209739E2,-8.480885029E-1,-3.066514969E0,-2.253309011E0
2.355259739E2,-5.130190253E-1,-3.271372795E0,-2.249901056E0
2.355309739E2,-2.002676427E-1,-3.430632591E0,-2.180379629E0
2.355359739E2,6.305894256E-2,-3.562240124E0,-2.086863041E0
2.355409739E2,1.997452825E-1,-3.725669861E0,-1.955453396E0
2.355459739E2,2.947857380E-1,-3.850406647E0,-1.725576520E0
2.355509739E2,2.800166011E-1,-3.942423344E0,-1.395416737E0
2.355559739E2,2.154535502E-1,-3.997558117E0,-1.046557188E0
2.355609739E2,1.953797191E-1,-4.033061504E0,-7.392845154E-1
2.355659739E2,2.065928131E-1,-4.046463490E0,-4.285597801E-1
2.355709739E2,1.634253711E-1,-4.041915417E0,-2.190930843E-1
2.355759739E2,1.176532060E-1,-4.001724720E0,-1.040081978E-1
2.355809739E2,1.673622131E-1,-3.917173386E0,-4.694628716E-2
2.355859739E2,3.258841634E-1,-3.860082150E0,-1.066267490E-1
2.355909739E2,4.303679466E-1,-3.808577538E0,-3.614656925E-1
2.355959739E2,3.931879103E-1,-3.738402843E0,-6.394836903E-1
2.356009739E2,2.495445311E-1,-3.576226711E0,-8.258802891E-1
2.356059739E2,4.842919111E-2,-3.398033619E0,-9.606542587E-1
2.356109739E2,-1.711848974E-1,-3.245461941E0,-1.141859651E0
2.356159739E2,-3.599064052E-1,-3.044939995E0,-1.382874608E0
2.356209739E2,-4.956509769E-1,-2.841594219E0,-1.688136578E0
2.356259739E2,-4.814726114E-1,-2.709526062E0,-1.962048054E0
2.356309739E2,-4.569518566E-1,-2.448543072E0,-2.182116032E0
2.356359739E2,-5.348109007E-1,-2.194366932E0,-2.455681086E0
2.356409739E2,-6.964790225E-1,-1.968448162E0,-2.749842882E0
2.356459739E2,-9.059594870E-1,-1.726390362E0,-3.068209171E0
2.356509739E2,-9.557398558E-1,-1.459174633E0,-3.397805452E0
2.356559739E2,-7.278329134E-1,-1.154050827E0,-3.564999580E0
2.356609739E2,-5.397802591E-1,-9.237899780E-1,-3.632408142E0
2.356659739E2,-4.246096909E-1,-6.844940186E-1,-3.655838490E0
2.356709739E2,-2.754660547E-1,-3.902378082E-1,-3.529383898E0
2.356759739E2,-7.495385408E-2,-1.078367233E-1,-3.143039942E0
2.356809739E2,1.075568199E-1,1.091356277E-1,-2.684432030E0
2.356859739E2,1.503404826E-1,3.008651733E-1,-2.229485512E0
2.356909739E2,1.221971959E-1,4.964704514E-1,-1.756199837E0
2.356959739E2,3.348369598E-1,6.029481888E-1,-1.261609077E0
2.357009739E2,6.852139235E-1,6.448249817E-1,-7.951492071E-1
2.357059739E2,9.932594299E-1,6.461200714E-1,-4.513099194E-1
2.357109739E2,1.229372144E0,7.035017014E-1,-2.964580059E-1
2.357159739E2,1.382936954E0,8.321647644E-1,-2.215914726E-1
2.357209739E2,1.489147782E0,9.271221161E-1,-1.386594772E-1
2.357259739E2,1.529330611E0,1.006846428E0,-1.096913815E-1
2.357309739E2,1.405712962E0,1.120752335E0,-1.310570240E-1
2.357359739E2,1.196398497E0,1.395236969E0,-9.632277489E-2
2.357409739E2,7.800798416E-1,1.801097870E0,-1.200237274E-1
2.357459739E2,2.820747197E-1,2.249046326E0,-1.839866638E-1
2.357509739E2,-1.837268099E-2,2.689747810E0,-6.166672707E-2
2.357559739E2,-3.386254609E-1,3.166938782E0,1.602087021E-1
2.357609739E2,-6.643850207E-1,3.621841431E0,4.162068367E-1
2.357659739E2,-8.986656070E-1,3.987037659E0,8.312263489E-1
2.357709739E2,-9.665058851E-1,4.224705696E0,1.292378426E0
2.357759739E2,-7.707847357E-1,4.359052658E0,1.747370958E0
2.357809739E2,-3.465592265E-1,4.351407051E0,2.182510614E0
2.357859739E2,2.055665255E-1,4.313188553E0,2.557591915E0
2.357909739E2,8.922299147E-1,4.270310402E0,2.911866188E0
2.357959739E2,1.778007507E0,4.282576561E0,3.064040661E0
2.358009739E2,2.723987103E0,4.309926987E0,2.960487127E0
2.358059739E2,3.503922462E0,4.311333656E0,2.650213957E0
2.358109739E2,4.128170967E0,4.441638947E0,2.256591797E0
2.358159739E2,4.465931892E0,4.661989212E0,1.913625956E0
2.358209739E2,4.320019722E0,4.819757462E0,1.676397324E0
2.358259739E2,3.652279854E0,4.889799118E0,1.509226561E0
2.358309739E2,2.595469713E0,5.005298615E0,1.677285194E0
2.358359739E2,1.321415782E0,5.163738251E0,2.088007212E0
2.358409739E2,-4.537385702E-2,5.298639297E0,2.730220556E0
2.358459739E2,-1.484945059E0,5.385924339E0,3.297169685E0
2.358509739E2,-2.732951641E0,5.283452034E0,3.787669182E0
2.358559739E2,-3.626703739E0,5.031981468E0,4.191256523E0
2.358609739E2,-3.923790216E0,4.651514053E0,4.377098083E0
2.358659739E2,-3.713304996E0,4.124186516E0,4.484145164E0
2.358709739E2,-3.031746149E0,3.528145790E0,4.601645470E0
2.358759739E2,-2.010003328E0,2.898522377E0,4.535541058E0
2.358809739E2,-8.528240919E-1,2.262052536E0,4.258441925E0
2.358859739E2,3.285998404E-1,1.637890816E0,3.800548553E0
2.358909739E2,1.212764740E0,9.990720749E-1,3.190835238E0
2.358959739E2,1.822670341E0,4.922513962E-1,2.646266699E0
2.359009739E2,2.197433472E0,8.548545837E-2,2.160733700E0
2.359059739E2,2.446091890E0,-2.064085007E-1,1.705546141E0
2.359109739E2,2.506737709E0,-4.618453979E-1,1.221295834E0
2.359159739E2,2.368118286E0,-7.012071609E-1,6.735138893E-1
2.359209739E2,2.167175293E0,-9.159688950E-1,9.318351746E-2
2.359259739E2,1.819591165E0,-1.021911621E0,-3.623001575E-1
2.359309739E2,1.383454680E0,-1.096333504E0,-7.616910934E-1
2.359359739E2,9.267553091E-1,-1.195161819E0,-1.077496409E0
2.359409739E2,4.449583888E-1,-1.285650253E0,-1.230358958E0
2.359459739E2,-1.120570302E-2,-1.363783836E0,-1.274219513E0
2.359509739E2,-3.594767749E-1,-1.472434998E0,-1.370908976E0
2.359559739E2,-7.052317858E-1,-1.622369766E0,-1.459108233E0
2.359609739E2,-1.049572706E0,-1.760642529E0,-1.589691401E0
2.359659739E2,-1.303887844E0,-1.899928093E0,-1.720861077E0
2.359709739E2,-1.478527308E0,-2.037010193E0,-1.810219288E0
2.359759739E2,-1.588881850E0,-2.186135292E0,-1.901265144E0
2.359809739E2,-1.612966061E0,-2.373201847E0,-2.014483213E0
2.359859739E2,-1.567258596E0,-2.548051357E0,-2.181092739E0
2.359909739E2,-1.514972925E0,-2.713332653E0,-2.376203537E0
2.359959739E2,-1.436102152E0,-2.873840332E0,-2.504294872E0
2.360009739E2,-1.302316070E0,-3.070078373E0,-2.518673420E0
2.360059739E2,-1.188076258E0,-3.293332577E0,-2.447768211E0
2.360109739E2,-1.032522678E0,-3.481907845E0,-2.314428806E0
2.360159739E2,-8.197021484E-1,-3.641360283E0,-2.106552839E0
2.360209739E2,-5.708922148E-1,-3.874397755E0,-1.812436461E0
2.360259739E2,-2.755898833E-1,-4.114020824E0,-1.511742949E0
2.360309739E2,1.095852256E-2,-4.315872192E0,-1.247111559E0
2.360359739E2,2.741223276E-1,-4.478642941E0,-1.030470371E0
2.360409739E2,4.987171590E-1,-4.565064430E0,-8.488638401E-1
2.360459739E2,5.823576450E-1,-4.638813019E0,-7.353379726E-1
2.360509739E2,5.705139637E-1,-4.768033981E0,-7.171616554E-1
2.360559739E2,5.729541183E-1,-4.799192429E0,-6.701457500E-1
2.360609739E2,7.319165468E-1,-4.669858932E0,-4.476964474E-1
2.360659739E2,8.399376869E-1,-4.528573990E0,-2.258207798E-1
2.360709739E2,8.841772676E-1,-4.395411968E0,-1.397948265E-1
2.360759739E2,7.784448862E-1,-4.228037834E0,-7.456707954E-2
2.360809739E2,4.946483076E-1,-3.999233246E0,6.026005745E-2
2.360859739E2,1.677729487E-1,-3.666395187E0,1.458480358E-1
2.360909739E2,-1.825428307E-1,-3.293737411E0,1.050388813E-1
2.360959739E2,-5.673621297E-1,-2.894300938E0,-1.077117920E-1
2.361009739E2,-8.561496735E-1,-2.472496986E0,-3.983547688E-1
2.361059739E2,-1.021404982E0,-2.051573277E0,-7.842092514E-1
2.361109739E2,-1.084349155E0,-1.631123066E0,-1.256572485E0
2.361159739E2,-1.115836620E0,-1.214359283E0,-1.748478889E0
2.361209739E2,-1.167201042E0,-7.774486542E-1,-2.208834171E0
2.361259739E2,-1.095781088E0,-4.109373093E-1,-2.698437214E0
2.361309739E2,-9.041712284E-1,-6.845092773E-2,-3.009699106E0
2.361359739E2,-6.268373728E-1,2.678527832E-1,-3.117055655E0
2.361409739E2,-2.736415267E-1,4.514522552E-1,-3.109353781E0
2.361459739E2,1.884847879E-1,5.557537079E-1,-2.861883640E0
2.361509739E2,6.553877592E-1,6.312599182E-1,-2.405516148E0
2.361559739E2,1.000670910E0,6.838912964E-1,-1.844260454E0
2.361609739E2,1.294755697E0,6.686801910E-1,-1.102238536E0
2.361659739E2,1.679867744E0,6.651401520E-1,-3.475403786E-1
2.361709739E2,2.163671017E0,5.840215683E-1,3.495686054E-1
2.361759739E2,2.551645994E0,4.901008606E-1,9.817810059E-1
2.361809739E2,2.807884455E0,4.203090668E-1,1.626705408E0
2.361859739E2,2.935114861E0,3.123598099E-1,2.182807922E0
2.361909739E2,3.002284288E0,2.841386795E-1,2.684812307E0
2.361959739E2,2.720325470E0,3.010749817E-1,3.220747471E0
2.362009739E2,2.241746902E0,4.244375229E-1,3.621337652E0
2.362059739E2,1.583498120E0,6.797437668E-1,3.784368038E0
2.362109739E2,7.391077280E-1,1.025751114E0,3.680981636E0
2.362159739E2,-1.369521767E-1,1.404091835E0,3.321061611E0
2.362209739E2,-8.918089867E-1,1.826619148E0,2.869578362E0
2.362259739E2,-1.550756454E0,2.295240402E0,2.374284744E0
2.362309739E2,-2.159980536E0,2.741433144E0,1.915586233E0
2.362359739E2,-2.648155689E0,3.093801498E0,1.366379738E0
2.362409739E2,-2.957087994E0,3.418896675E0,9.134950638E-1
2.362459739E2,-3.045914650E0,3.703981400E0,4.580159187E-1
2.362509739E2,-2.889011383E0,3.894306183E0,-1.222848892E-2
2.362559739E2,-2.489606142E0,3.975228310E0,-4.502928257E-1
2.362609739E2,-1.959214926E0,3.979385376E0,-8.901355267E-1
2.362659739E2,-1.435574412E0,3.898994446E0,-1.311492682E0
2.362709739E2,-9.840207696E-1,3.788802147E0,-1.640772581E0
2.362759739E2,-5.140323043E-1,3.698299408E0,-1.938509703E0
2.362809739E2,-2.966006659E-2,3.586998940E0,-2.310693502E0
2.362859739E2,4.578137994E-1,3.464432716E0,-2.760212183E0
2.362909739E2,7.996731997E-1,3.429591179E0,-3.238569498E0
2.362959739E2,8.876337409E-1,3.451714516E0,-3.721775055E0
2.363009739E2,4.986567795E-1,3.568897247E0,-3.869177341E0
2.363059739E2,-3.373683095E-1,3.741125107E0,-3.512389183E0
2.363109739E2,-1.599059582E0,3.939703941E0,-2.545851707E0
2.363159739E2,-2.939706087E0,4.177236557E0,-1.216074824E0
2.363209739E2,-4.329899311E0,4.256071091E0,2.405452728E-1
2.363259739E2,-5.518038750E0,4.165347099E0,1.763798237E0
2.363309739E2,-6.288713932E0,3.905112267E0,3.143454313E0
2.363359739E2,-6.512887478E0,3.581295967E0,4.430265427E0
2.363409739E2,-6.214588165E0,3.173038483E0,5.481137276E0
2.363459739E2,-5.422698498E0,2.628690720E0,6.090200424E0
2.363509739E2,-4.066041470E0,2.056308746E0,6.222833633E0
2.363559739E2,-2.477604866E0,1.460810661E0,6.034146309E0
2.363609739E2,-9.453065991E-1,8.938646317E-1,5.643625259E0
2.363659739E2,5.144408941E-1,2.983360291E-1,4.876817226E0
2.363709739E2,1.701617956E0,-2.377586365E-1,4.101970196E0
2.363759739E2,2.552922010E0,-6.736783981E-1,3.394298792E0
2.363809739E2,3.040484667E0,-8.745613098E-1,2.637751579E0
2.363859739E2,3.015618563E0,-1.017798424E0,1.789443493E0
2.363909739E2,2.571316719E0,-1.143364906E0,9.056997299E-1
2.363959739E2,1.992731452E0,-1.234807014E0,1.585896015E-1
2.364009739E2,1.404077411E0,-1.309036255E0,-3.089873791E-1
2.364059739E2,8.516507745E-1,-1.300195694E0,-5.246043205E-1
2.364109739E2,3.340858817E-1,-1.276323318E0,-7.584898472E-1
2.364159739E2,-2.834867537E-1,-1.310991287E0,-1.052022934E0
2.364209739E2,-9.797790051E-1,-1.397895813E0,-1.367159009E0
2.364259739E2,-1.716104984E0,-1.436534882E0,-1.567618012E0
2.364309739E2,-2.361311197E0,-1.439070702E0,-1.595941782E0
2.364359739E2,-2.827524424E0,-1.491291046E0,-1.604216099E0
2.364409739E2,-3.108935356E0,-1.621867180E0,-1.680223227E0
2.364459739E2,-3.192629814E0,-1.779646397E0,-1.802639365E0
2.364509739E2,-3.076376438E0,-1.983781815E0,-1.862817764E0
2.364559739E2,-2.757080793E0,-2.247828960E0,-1.813788414E0
2.364609739E2,-2.246916294E0,-2.434367657E0,-1.691185713E0
2.364659739E2,-1.665055752E0,-2.659716129E0,-1.410652637E0
2.364709739E2,-1.227830410E0,-2.977538109E0,-1.086786032E0
2.364759739E2,-7.760186791E-1,-3.210039139E0,-7.351713181E-1
2.364809739E2,-3.309963942E-1,-3.396153450E0,-3.797464371E-1
2.364859739E2,1.124906540E-2,-3.585175991E0,-9.868073463E-2
2.364909739E2,1.801582426E-1,-3.738308430E0,1.420378685E-1
2.364959739E2,3.836883605E-1,-3.817167282E0,2.768213749E-1
2.365009739E2,5.330584645E-1,-3.864790440E0,4.588296413E-1
2.365059739E2,6.045001745E-1,-3.915143967E0,5.050733089E-1
2.365109739E2,6.806386709E-1,-3.949194908E0,4.425394535E-1
2.365159739E2,7.200102210E-1,-3.996528149E0,3.136680126E-1
2.365209739E2,7.457555532E-1,-4.019530773E0,1.249954700E-1
2.365259739E2,7.557998896E-1,-3.965938091E0,-8.586621284E-2
2.365309739E2,7.191303372E-1,-3.927374840E0,-3.527088165E-1
2.365359739E2,6.107528806E-1,-3.890767574E0,-6.239788532E-1
2.365409739E2,4.528161287E-1,-3.898659706E0,-8.576519489E-1
2.365459739E2,2.102083415E-1,-3.829315186E0,-9.760979414E-1
2.365509739E2,-1.218395680E-1,-3.699110508E0,-1.114584684E0
2.365559739E2,-4.952982068E-1,-3.550127506E0,-1.236223459E0
2.365609739E2,-7.983808517E-1,-3.330080986E0,-1.308111429E0
2.365659739E2,-9.612003565E-1,-3.059426308E0,-1.368761420E0
2.365709739E2,-1.156222224E0,-2.867499352E0,-1.390946627E0
2.365759739E2,-1.250100851E0,-2.756644249E0,-1.432606936E0
2.365809739E2,-1.343435287E0,-2.551399231E0,-1.546030164E0
2.365859739E2,-1.419158101E0,-2.270925045E0,-1.629652023E0
2.365909739E2,-1.469647884E0,-1.957398891E0,-1.716624975E0
2.365959739E2,-1.359762073E0,-1.657456875E0,-1.925229430E0
2.366009739E2,-1.132793188E0,-1.390032768E0,-2.138934374E0
2.366059739E2,-9.745795727E-1,-1.169074059E0,-2.367256165E0
2.366109739E2,-8.497671485E-1,-9.107379913E-1,-2.528592110E0
2.366159739E2,-8.118699789E-1,-6.305036545E-1,-2.621531963E0
2.366209739E2,-8.158205748E-1,-4.008646011E-1,-2.623364449E0
2.366259739E2,-7.464126348E-1,-1.629981995E-1,-2.637276649E0
2.366309739E2,-5.735896826E-1,4.591178894E-2,-2.695732832E0
2.366359739E2,-2.508932948E-1,2.392816544E-1,-2.647384405E0
2.366409739E2,1.950300485E-1,4.129943848E-1,-2.518061876E0
2.366459739E2,6.319790483E-1,5.388154984E-1,-2.328122377E0
2.366509739E2,1.025172830E0,6.105737686E-1,-2.117790222E0
2.366559739E2,1.367861271E0,7.101736069E-1,-1.832026243E0
2.366609739E2,1.596207023E0,8.847045898E-1,-1.387122989E0
2.366659739E2,1.636738658E0,9.788370132E-1,-8.119184971E-1
2.366709739E2,1.366734505E0,1.170960426E0,-1.684155464E-1
2.366759739E2,9.207271338E-1,1.435111046E0,4.470915794E-1
2.366809739E2,4.229037166E-1,1.666691780E0,1.019843340E0
2.366859739E2,-1.126808748E-1,1.889211655E0,1.405708551E0
2.366909739E2,-5.574333072E-1,2.104226112E0,1.709952593E0
2.366959739E2,-8.333329558E-1,2.299779892E0,2.149872780E0
2.367009739E2,-1.193827987E0,2.556100845E0,2.380740643E0
2.367059739E2,-1.585302472E0,2.751276970E0,2.381945848E0
2.367109739E2,-1.896899581E0,2.929627419E0,2.166873455E0
2.367159739E2,-2.028034687E0,3.127627373E0,1.779824018E0
2.367209739E2,-1.834820747E0,3.330018044E0,1.317657232E0
2.367259739E2,-1.348246336E0,3.442057610E0,8.033330441E-1
2.367309739E2,-6.074888706E-1,3.458170891E0,3.555796146E-1
2.367359739E2,2.330175936E-1,3.418337822E0,-1.641135216E-1
2.367409739E2,1.048952103E0,3.554181099E0,-4.594285488E-1
2.367459739E2,1.889555454E0,3.738304138E0,-5.188503265E-1
2.367509739E2,2.696630716E0,3.916175842E0,-5.271395445E-1
2.367559739E2,3.321564913E0,4.094969749E0,-5.094730854E-1
2.367609739E2,3.798728943E0,4.326381683E0,-4.854092598E-1
2.367659739E2,4.169786930E0,4.545877457E0,-3.416671753E-1
2.367709739E2,4.194520473E0,4.769422531E0,-2.710342407E-1
2.367759739E2,3.851546526E0,4.884599686E0,-1.173944473E-1
2.367809739E2,3.139710665E0,5.055058479E0,3.449954987E-1
2.367859739E2,2.273568153E0,5.284984589E0,8.311464787E-1
2.367909739E2,1.244384766E0,5.435775757E0,1.301403761E0
2.367959739E2,1.964145899E-1,5.470086098E0,1.843175173E0
2.368009739E2,-7.329415083E-1,5.449951172E0,2.435219765E0
2.368059739E2,-1.475834846E0,5.372410774E0,3.059952736E0
2.368109739E2,-1.910265207E0,5.201815605E0,3.605029106E0
2.368159739E2,-2.003271818E0,4.898174286E0,4.032236099E0
2.368209739E2,-1.713352442E0,4.500698090E0,4.375254154E0
2.368259739E2,-1.132310152E0,4.090432167E0,4.581313133E0
2.368309739E2,-4.361765981E-1,3.595951080E0,4.573510647E0
2.368359739E2,2.296999097E-1,3.002590179E0,4.355439186E0
2.368409739E2,7.717548609E-1,2.387394905E0,3.947158098E0
2.368459739E2,1.128902912E0,1.839495659E0,3.548008919E0
2.368509739E2,1.362277627E0,1.368558884E0,3.170975924E0
2.368559739E2,1.356771708E0,9.296846390E-1,2.784432173E0
2.368609739E2,1.216889262E0,5.069932938E-1,2.246482134E0
2.368659739E2,1.087106943E0,6.943035126E-2,1.737664938E0
2.368709739E2,1.066249847E0,-4.050178528E-1,1.190419436E0
2.368759739E2,1.054136753E0,-7.883396149E-1,7.271103859E-1
2.368809739E2,9.343072772E-1,-1.127401352E0,3.140172958E-1
2.368859739E2,7.963870764E-1,-1.529250145E0,-9.726095200E-2
2.368909739E2,6.854727864E-1,-1.948389053E0,-4.959273338E-1
